work_key	edition_count	ocaid_count	ocaid_first
/works/OL211603W	24	0	
/works/OL1388008W	24	1	darknessatpember0000whit
/works/OL1242935W	24	5	ladanseusedugaim0000sime
/works/OL1337112W	24	1	littlenugget00wode
/works/OL101949W	24	2	gatherdarkness0000leib
/works/OL7710239W	24	2	increasesinsalar00unit
/works/OL20126W	24	6	howtherhinoceros0000kipl
/works/OL6585792W	24	5	highplacecomedyo0000cabe
/works/OL267170W	24	1	twentythreetales0000tols
/works/OL15127849W	24	9	worksofrudyardki0000kipl_e2f1
/works/OL1794627W	24	3	cihm_26551
/works/OL63062W	24	4	acrossriverinto00hemi
/works/OL2340060W	24	9	lanceofkanana00fren
/works/OL1794614W	24	2	inhandsofcavedwe0000gahe
/works/OL1184868W	24	3	claudinelcole0000cole
/works/OL3956092W	24	4	desirepursuitofw0000rolf_a2g8
/works/OL3863989W	24	5	charlesdickensot0000quil_w8h4
/works/OL1128020W	24	3	byshoresedge00hartuoft
/works/OL17063362W	24	7	ifunny10000patt_u5x8
/works/OL1320579W	24	1	gpl_1804173
/works/OL1136073W	24	2	deathofhero00aldi
/works/OL3581439W	24	4	tomswifthisairsh0000appl
/works/OL137508W	24	4	someburiedcaesar0000stou
/works/OL2239408W	24	6	bwb_KS-436-462
/works/OL85890W	24	2	lairofwhiteworm0000stok_h2u0
/works/OL830052W	24	3	jederstirbtfursi0000fall
/works/OL1176757W	24	1	greenefernefarm00jeffgoog
/works/OL472675W	24	6	unfinishedportra0000west
/works/OL1316663W	24	4	mephisto00mann
/works/OL16744W	24	2	caseofsulkygirlt0000erle
/works/OL3923124W	24	7	friendslovers0000maci_e9h6
/works/OL41268631W	24	3	daddylonglegs0000jean_c7u6
/works/OL1858636W	24	3	voyageindarktwen0000jean
/works/OL463336W	24	5	porukoiatvopasno00fran
/works/OL2858605W	24	0	
/works/OL466904W	24	1	confessionofmurd0000roth
/works/OL1277047W	24	3	canaimanovel0000gall_g3l5
/works/OL2131947W	24	9	fourmenfarrago00bel
/works/OL81281W	24	3	virgingipsy00lawr_0
/works/OL200547W	24	4	famousaffinities03orrl
/works/OL503486W	24	2	sorunsworld00sieniala
/works/OL2852373W	24	2	doll0000prus
/works/OL118968W	24	4	dream0000zola
/works/OL6663118W	24	4	youngmanwithhorn00bake
/works/OL3926781W	24	5	holydisorders0000cris_n5j1
/works/OL1797199W	24	6	ancestorsnovel0000athe
/works/OL815447W	24	6	misericordianove0000pere
/works/OL3468651W	24	14	birdschristmasca00wigg_15
/works/OL1388018W	24	1	bwb_P8-CVY-317
/works/OL567001W	24	2	greatwarsyndicate00stocrich
/works/OL247079W	24	6	macklinhicaptain00davirich
/works/OL469282W	23	5	chestersway00henk
/works/OL1128022W	23	5	threepartnersor00hartiala
/works/OL9130509W	23	1	arielliberalismo0000jose_w9h8
/works/OL74475W	23	8	afgrundsdjuret00lond
/works/OL26837537W	23	0	
/works/OL98563W	23	5	mothersrecompens0000whar
/works/OL14857647W	23	6	catofmanytailsby00quee
/works/OL16273047W	23	6	thomastankengine00awdr_0
/works/OL6573222W	23	3	crisisinrussia00ransuoft
/works/OL2646771W	23	6	butteredsidedown0000ferb
/works/OL742300W	23	3	littleworldofdon00guarrich
/works/OL1128017W	23	5	clarence00hartrich
/works/OL1868684W	23	2	waterghostandot00banggoog
/works/OL3020849W	23	4	emperorssnuffbox0000unse_s8z5
/works/OL6593172W	23	6	harborernest00poolrich
/works/OL1140108W	23	4	bigwave00buck
/works/OL4470524W	23	5	personalpleasure0000rose
/works/OL626470W	23	5	2moonbeamsfromla00leacuoft
/works/OL121251W	23	2	adventuresofmrmo00burg
/works/OL2915274W	23	2	diaryofnobody0000unse
/works/OL14861320W	23	6	prisonerofgracen00cary
/works/OL69129W	23	8	undiscoveredcoun00howeuoft
/works/OL3901408W	23	3	pilgrimsrestmiss00patr
/works/OL1272994W	23	1	kaputttexteimpri00mala
/works/OL83882W	23	7	cu31924013609023
/works/OL262622W	23	3	travellerintime0000uttl_j8d5
/works/OL52228W	23	3	wifeofsirisaacha0000well
/works/OL69241W	23	2	jenny01unds
/works/OL24211W	23	3	esther0000adam
/works/OL99573W	23	5	arundel0000unse
/works/OL879133W	23	3	afootinengland00hudsuoft
/works/OL620715W	23	4	collectedstories0000babe_y5j2
/works/OL118408W	23	3	silanuschristian0000edwi
/works/OL5714160W	23	3	rugglesofredgap00wilsrich
/works/OL241578W	23	5	raidersbeingsom03crocgoog
/works/OL20131W	23	7	howcamelgothishu0000kipl_o3a2
/works/OL1067124W	23	8	mygloriousbroth00fast
/works/OL3906360W	23	8	middlemist00rena
/works/OL54078W	23	7	isshakespearede00conggoog
/works/OL7549149W	23	5	cihm_75408
/works/OL39042W	23	2	bwb_O8-BUK-567
/works/OL31035W	23	2	whenworldscollid00wyli
/works/OL115056W	23	2	bwb_KU-794-859
/works/OL4150073W	23	6	manfalla00fall
/works/OL1137244W	23	4	reneoulaviedecha0000maur
/works/OL1882569W	23	10	lesdamesdemissal0000mccu_a3c8
/works/OL20371466W	23	1	youknowmealbushe0000lard_b7v6
/works/OL1796120W	23	4	witchofpraguefan00crawuoft
/works/OL1140278W	23	7	kinfolkbuckp00buck
/works/OL151872W	23	3	littleisland00marg_0
/works/OL9430721W	23	4	dollshouse00godd
/works/OL16745700W	23	3	dodowonders00bensuoft
/works/OL1937788W	23	4	shipofline0000fore
/works/OL3253358W	23	3	katybigsnow00burt
/works/OL1337121W	23	1	comingofbill00wode
/works/OL276400W	23	2	artofnovelcritic00jame
/works/OL5232182W	23	5	laydownyourarmsa0000sutt
/works/OL997635W	23	2	prayerforchild0000fiel_p9l8
/works/OL1206494W	23	4	brotherssisters0000ivyc
/works/OL82920W	23	1	neworleanssketch00faul_0
/works/OL81248W	23	2	manwhodied0000lawr
/works/OL40196W	23	4	ijury00spil
/works/OL3906345W	23	10	bwb_C0-BXU-485
/works/OL1795442W	23	8	roseofdutchersco00garl
/works/OL1174843W	23	2	eunuchofstamboul0000whea
/works/OL5704311W	23	7	vernongodlittle20000pier
/works/OL82914W	23	6	indispensablefau0000faul
/works/OL715609W	23	5	crownoflif00giss
/works/OL767769W	23	3	allmenaremortaln00beau
/works/OL1277046W	23	2	doabrbara0000gall
/works/OL1797258W	23	6	whitemorningnove00athe
/works/OL44922W	23	4	collectedshortst0000hard
/works/OL2288672W	23	3	talesofsecretegy00rohm
/works/OL14873343W	23	8	unagranchica0000stee
/works/OL2239431W	23	3	marthestoryofwom0000huys
/works/OL997661W	23	5	hittyherfirsthun0000fiel
/works/OL455515W	23	3	nathaniel-hawtorne-_-l-experience-du-dr-heidegger
/works/OL1128016W	23	1	bellringerofange00hartiala
/works/OL1794607W	23	2	rovingcommission00hent
/works/OL507335W	23	4	windinrosebusha00compgoog
/works/OL861157W	23	2	nvtelenvrtrtnelm02jkai
/works/OL1253244W	23	1	heartawoman00orczgoog
/works/OL4545336W	23	6	petunia00duvo_0
/works/OL1620575W	23	6	americanprosema00browgoog
/works/OL1095411W	23	13	brontesisterswut0000bron
/works/OL18601W	23	5	endlessknot00stev
/works/OL121260W	23	2	mrspeterrabbit0000burg
/works/OL2239457W	23	3	loblat00huysgoog
/works/OL14857630W	23	2	americangunmyste0000quee
/works/OL788058W	23	2	gardenpartyother0000mans_d8y4
/works/OL1103537W	23	2	birdofdawning0000mase
/works/OL1414671W	23	2	kingmattfirst0000korc
/works/OL1797255W	23	3	sleepingfires00atherich
/works/OL566998W	23	3	greatstonesardi00stocgoog
/works/OL48197W	23	5	street0000petr_h0n8
/works/OL3640515W	23	1	titlemarket00postiala
/works/OL98783W	23	3	smokycowhorse00will_ahu
/works/OL859610W	23	6	chitamemoryoflas0000hear
/works/OL4902706W	23	2	cytherea0000jose
/works/OL485679W	23	4	bwb_W9-ABW-600
/works/OL535185W	23	5	in.ernet.dli.2015.86663
/works/OL507380W	23	3	janefield0000free
/works/OL789649W	23	6	madmansdefence0000stri
/works/OL6324162W	23	4	oldyeller00gips_0
/works/OL1503870W	23	6	foldedleaf0000maxw_q3x4
/works/OL623494W	22	4	talesoflateivanp0000push
/works/OL1347407W	22	3	heirlovestory0000sack
/works/OL2276584W	22	2	life0000svev
/works/OL4885702W	22	3	darkhollow00greegoog
/works/OL3020856W	22	3	threecoffins00john
/works/OL4189805W	22	4	shannonsway0000cron_a6w2
/works/OL12593W	22	6	robe0000doug_k8b0
/works/OL3045983W	22	4	backwater00richiala
/works/OL1794623W	22	3	throughthreecamp00hentuoft
/works/OL78039W	22	3	autobiographyap00coopgoog
/works/OL1949129W	22	13	naughtiestgirlag0000digb
/works/OL637721W	22	4	latribunanovelao00pard
/works/OL5102221W	22	4	lategeorgeapleyn00marq
/works/OL16740W	22	3	caseofstuttering00gard
/works/OL1185217W	22	1	derjudischekrieg0000feuc
/works/OL24141W	22	10	worksofrobertlou01steviala
/works/OL51206W	22	4	memorialportrait00ishe
/works/OL92779W	22	2	returnofbulldogd0000sapp
/works/OL20879124W	22	3	sonatadeotonoson0000vall
/works/OL7538246W	22	1	indaysofqueenvic00tapp
/works/OL1796781W	22	4	worldforsaleano00parkgoog
/works/OL24251W	22	4	herweightingoldi00mccuuoft
/works/OL39369W	22	10	bwb_KO-341-122
/works/OL11382740W	22	3	scarletandhysso01bensgoog
/works/OL3528803W	22	2	reginald00sakirich
/works/OL1206495W	22	5	eldersbetters0000comp
/works/OL1128019W	22	2	trentstrustother00hart
/works/OL29336W	22	4	deluge0000phil
/works/OL380242W	22	5	poolindesert00dunc_0
/works/OL4019811W	22	4	frostinmayvirago00anto
/works/OL3404228W	22	6	dieweierose0000trav
/works/OL240596W	22	5	vultures00merr
/works/OL2254743W	22	4	bwb_W9-AEZ-008
/works/OL6425782W	22	2	bushstudies0000barb
/works/OL4616539W	22	5	bwb_S0-CAS-815
/works/OL85210W	22	7	chouanspassionin00balziala
/works/OL16637W	22	6	caseofperjuredpa0000unse_v3f2
/works/OL989332W	22	4	lecrimedesylvest00fran_0
/works/OL684115W	22	1	hyperionorhermit0000hold
/works/OL3020831W	22	4	blindbarber0000john
/works/OL3404264W	22	4	derkarren0000trav
/works/OL4459274W	22	6	bambischildrenst0000salt_p1p3
/works/OL51137W	22	5	trailofhawk00lewi
/works/OL1088976W	22	5	bookofromance00lang_0
/works/OL27104364W	22	0	
/works/OL14857755W	22	5	doorbetween320000elle
/works/OL118953W	22	5	ladbcle00zolagoog
/works/OL8470555W	22	5	peregrinesprogre00farniala
/works/OL869878W	22	5	sonofblackstalli00farl
/works/OL276418W	22	5	terminationdeath00jamerich
/works/OL1130393W	22	5	cihm_66759
/works/OL3931447W	22	8	snareofserpents0000holt_k0c9
/works/OL1145608W	22	5	faithdoctorstory00eggluoft
/works/OL63061W	22	0	
/works/OL1796123W	22	8	anamericanpolit02crawgoog
/works/OL3484421W	22	4	atlargebenson00bensiala
/works/OL1797263W	22	2	lostborder00austrich
/works/OL1794600W	22	7	cihm_992006
/works/OL121258W	22	2	adventuresofjer000burg
/works/OL14857819W	22	6	ladecadeprodigie0000quee
/works/OL2276498W	22	6	confessionsofzen00svev
/works/OL6804358W	22	4	ladiesashiningc01beckgoog
/works/OL879074W	22	5	silverspoonandpa00gals
/works/OL1337118W	22	3	unclefredinsprin0000wode_b3k4
/works/OL476839W	22	5	sunnyside00milngoog
/works/OL1796941W	22	5	insteamerchair0000unse
/works/OL724072W	22	4	heatofday00eliz
/works/OL4072602W	22	2	bobbseytwinsinwa0000hope
/works/OL3739422W	22	4	flamingforest00curw
/works/OL1174839W	22	2	theyfoundatlanti0000whea
/works/OL1796769W	22	4	cihm_80093
/works/OL1407287W	22	1	laviedemonpre00rest
/works/OL48538W	22	5	katehannigan0000cook_h5o9
/works/OL3453364W	22	4	goldsmithswife00plai
/works/OL2340360W	22	4	tituscomradeofcr00kingiala
/works/OL2345563W	22	8	inolevirginiaorm00pagerich
/works/OL240563W	22	7	bwb_W9-COP-470
/works/OL485651W	22	3	wildernesstrekno00grey
/works/OL39690W	22	11	messageinhollowo0000caro
/works/OL482891W	22	5	cabalawild00wild
/works/OL413631W	22	14	marktworkswrite04twairich
/works/OL1184867W	22	2	lafindechriroman0000cole
/works/OL472710W	22	7	floatingadmiral00agat
/works/OL503905W	22	5	cenatrimalchion00petruoft
/works/OL106061W	22	5	bwb_KU-028-503
/works/OL890331W	22	6	amazingmarriage02mererich
/works/OL7480621W	22	3	fabulousclipjoin0000fred
/works/OL1794653W	22	2	queenscup00hentiala
/works/OL3046321W	22	5	spanishgold0000birm
/works/OL275664W	22	3	mineboy0000unse
/works/OL1337110W	22	1	verygoodjeeves0000wode
/works/OL3802679W	22	2	kalendergeschich00brecuoft
/works/OL3923114W	22	5	messagefrommalag00hele
/works/OL2742651W	22	3	unhiverdartifice0000nina
/works/OL859608W	22	5	somechineseghos00heargoog
/works/OL4072355W	22	4	bobbseytwinsonbl00hope_0
/works/OL156816W	22	2	arthurrimbaudpre0000rayl
/works/OL1337104W	22	1	leaveittopsmith000wode
/works/OL1794613W	22	4	ingreekwaterssto00hentrich
/works/OL879072W	22	4	endofchapter0000gals_n0u6
/works/OL69686W	22	4	inconnectionwith0000burn
/works/OL3739423W	22	2	bareesonofkazan00curw
/works/OL51201W	22	5	allconspiratorsn0000ishe_k8x9
/works/OL1174828W	22	2	swordoffate0000denn_h1a7
/works/OL1948159W	22	8	shipofadventure0000blyt_u6a5
/works/OL14857814W	22	7	facetoface00quee_0
/works/OL1242910W	22	6	maigretsboyhoodf00sime
/works/OL5103657W	22	2	krazykat00herr_njk
/works/OL3863910W	22	3	majorvigoureaux00quil
/works/OL1105155W	22	1	carmennovellemit00mruoft
/works/OL879076W	22	3	whitemonkey00gals
/works/OL29335W	22	3	grainofdust00philrich
/works/OL38837W	22	3	secretrosestorie00yeat
/works/OL6917143W	22	4	uncleabnermaster0000post
/works/OL1794541W	22	3	withcochranedaun00hentiala
/works/OL1206491W	22	3	menwives0000comp_i7s0
/works/OL1797227W	22	4	doomswomananhis00athegoog
/works/OL2344332W	22	8	cu31924021979376
/works/OL286540W	22	0	
/works/OL1261616W	22	1	moravaginenovel0000cend
/works/OL1798826W	22	5	stingaree00horngoog
/works/OL10450991W	22	3	teddysbutton00lefe_0
/works/OL3901414W	22	2	spotlight0000went
/works/OL1949185W	22	6	noddygoestotoyla0000blyt_n1j9
/works/OL1245569W	22	2	blueangel0000mann
/works/OL157328W	22	2	sadwindfromsea0000higg
/works/OL733412W	22	4	memoirsofegotism0000sten
/works/OL1248157W	22	4	jorgeamadocapita00coel
/works/OL39664W	22	14	clueinjewelbox0000caro
/works/OL4189767W	22	6	spanishgardener0000ajcr_h8r8
/works/OL14861285W	22	4	americanvisitor0000joyc_d9c8
/works/OL24232W	22	4	manfrombrodneys00mccu
/works/OL647093W	22	2	mrsames00bens
/works/OL1128013W	21	6	maruja00hartgoog
/works/OL573187W	21	6	neveerderoman00hamsuoft
/works/OL1276176W	21	2	sagesse00verlgoog
/works/OL2020280W	21	3	darbyogillgoodpe00kavarich
/works/OL1797267W	21	7	cihm_03988
/works/OL43353W	21	1	jewotherstories0000turg
/works/OL83244W	21	4	lemaladeimaginai0000moli
/works/OL262517W	21	5	croxleymastergre0000doyl
/works/OL83840W	21	6	lastbookofwonder0000lord
/works/OL32510501W	21	0	
/works/OL1492765W	21	4	entailedhat0000geor
/works/OL1205306W	21	1	fieldofhonour00aubm
/works/OL3686123W	21	5	darielromanceofs00blac
/works/OL4390504W	21	2	preciousbane00webb
/works/OL2986878W	21	5	themajorconnor00conniala
/works/OL3412163W	21	3	masters00cpsn
/works/OL53547W	21	5	deathisnowmyneig0000dext_s6t6
/works/OL2021950W	21	7	menofironhoward00pylerich
/works/OL4587210W	21	2	buencriollo0000cami
/works/OL2588320W	21	5	anguscat0000flac_j8j9
/works/OL974099W	21	1	agnesbernauerein00hebbuoft
/works/OL7973346W	21	7	collworks06bierrich
/works/OL1492745W	21	7	katycatoctin00townrich
/works/OL247081W	21	6	bibbervanothers00davirich
/works/OL455648W	21	5	great_stone_face_0911_librivox
/works/OL77767W	21	4	mistresspat00lmmo
/works/OL3389024W	21	2	angelsofmonsbowm00machuoft
/works/OL2883791W	21	4	menzognaesortile00mora
/works/OL12331W	21	2	forsakeofheaven0000bube_g0c0
/works/OL19554813W	21	1	thatverymab00kendgoog
/works/OL1381246W	21	6	deathatpresident0000mich_h7l8
/works/OL3404203W	21	2	marchtomonteria0000trav
/works/OL7919949W	21	3	castledor00quil
/works/OL85888W	21	1	ladyofshroud0000bram
/works/OL505438W	21	2	ultramarinenovel00lowr
/works/OL1890175W	21	0	
/works/OL39007W	21	2	natureofcrime0000conr
/works/OL15578053W	21	2	firstloveandoth00turggoog
/works/OL1242578W	21	4	maigretinholland00sime_0
/works/OL879073W	21	4	fivetales00galsuoft
/works/OL1140291W	21	2	portraitofmarria0000buck
/works/OL108761W	21	6	bwb_W9-CRR-973
/works/OL4137965W	21	8	introductiontoth0000brom
/works/OL167081W	21	5	killerschoice0000mcba_e4j5
/works/OL276173W	21	2	beforelunch00thir
/works/OL69114W	21	5	cu31924022221968
/works/OL5730424W	21	0	
/works/OL466935W	21	3	tarabasguestonea0000roth_j7c9
/works/OL5837168W	21	4	bedelia0000casp
/works/OL244890W	21	1	atawintersfire00capegoog
/works/OL4982642W	21	5	semiakarnovskikh0000sing
/works/OL288933W	21	5	nybc206620
/works/OL1250194W	21	4	unquietnightnove00goes
/works/OL5581549W	21	6	incredibleadvent0000hunt_o0h5
/works/OL247071W	21	7	cinderellaothers00daviuoft
/works/OL1084997W	21	6	happyboy00bjoriala
/works/OL507375W	21	5	humbleromance00freerich
/works/OL646611W	21	1	arkhamasylumseri0000morr
/works/OL7285204W	21	5	redpottage00choliala
/works/OL10338391W	21	0	
/works/OL619414W	21	3	inthesweetdry00morlrich
/works/OL1206499W	21	5	houseitshead0000comp
/works/OL5591844W	21	4	isbn_9785267002431
/works/OL1208724W	21	1	nybc205345
/works/OL1148248W	21	4	novelsofacswinbu0000swin
/works/OL29334W	21	2	thecostphillips00philrich
/works/OL25518367W	21	0	
/works/OL464386W	21	7	manwithloadofmi00mart
/works/OL1825429W	21	5	breakfastwithnik0000unse_e8w3
/works/OL748479W	21	4	bengalnights00mirc
/works/OL3509550W	21	1	mambasdaughtersn0000heyw
/works/OL8070946W	21	1	bardelysmagnific00sabauoft
/works/OL36605W	21	2	progressofjulius00duma
/works/OL64451W	21	1	beyondmexiquebay0000huxl_o4w4
/works/OL1487972W	21	8	holyorderstraged00core_1
/works/OL121222W	21	2	adventurespaddy00cadygoog
/works/OL942659W	21	6	labellenivernai00daudgoog
/works/OL1067116W	21	5	americanmiddlewe0000howa_h1f3
/works/OL637715W	21	2	lamadrenaturalez00pard
/works/OL15210981W	21	2	murphy0000beck_c5f8
/works/OL5035743W	21	8	misslulubettan00galerich
/works/OL39505W	21	8	bwb_KS-238-963
/works/OL184366W	21	4	toasttotomorrowc0000mann
/works/OL500583W	21	4	bwb_Y0-AQX-369
/works/OL893758W	21	2	november0000flau
/works/OL3863983W	21	5	truetilda00quilrich
/works/OL468354W	21	3	afternoonofautho00fitz
/works/OL1868665W	21	5	boomingofacrehil0000bang_u5v4
/works/OL276330W	21	3	daisymillerandtu0000jame
/works/OL102381W	21	1	nevercomemorning00nels
/works/OL2646773W	21	2	onebasketthirtyo00ferb
/works/OL37262W	21	1	worldisround0000stei
/works/OL104606W	21	2	weymouthsandsnov0000powy
/works/OL2131939W	21	7	emmanuelburdenme00belluoft
/works/OL4885684W	21	4	womaninaclove00greegoog
/works/OL1381221W	21	9	lakemooregeo00moorrich
/works/OL1325748W	21	4	winterstales00dinerich
/works/OL262624W	21	2	countrychild0000uttl
/works/OL532404W	21	0	
/works/OL507381W	21	7	portionlabor00freegoog
/works/OL1381220W	21	7	mooremummerswife00moor
/works/OL1184866W	21	2	gigijuliedecarne0000cole_x0b4
/works/OL2340326W	21	1	arsnelupin00jepsiala
/works/OL462809W	21	3	fatherchristmas0000brig_t6x4
/works/OL1480364W	21	6	seastarorphanofc00henr_2
/works/OL1337117W	21	2	ukridge00wode
/works/OL6711494W	21	5	stickeen00trac
/works/OL2233736W	21	2	b32818464
/works/OL1242883W	21	5	lesvacancesdemai0000geor
/works/OL1868673W	21	2	inventionsofidio00banguoft
/works/OL43358W	21	4	dreamtalesprosep00turguoft
/works/OL31656W	21	2	mrsparkington0000unse
/works/OL11369335W	21	1	nightrider00warr
/works/OL1266379W	21	3	doctorsynonhighs0000thor_g4r7
/works/OL474112W	21	3	cihm_80044
/works/OL137510W	21	4	redboxthe00rexs
/works/OL1798844W	21	4	cihm_80679
/works/OL109839W	21	6	keptindark00trol
/works/OL6585860W	21	6	chivalrydizainde00cabe
/works/OL276430W	21	2	literarycriticis00jame
/works/OL1442156W	21	4	daringyoungmanon00saro
/works/OL121233W	21	1	motherwestwindho00burg
/works/OL40200W	21	3	vengeanceismine0000spil
/works/OL39433W	21	9	signoftwistedc00keen
/works/OL7180408W	21	8	cu31924027778301
/works/OL1248290W	21	2	nybc205774
/works/OL1381250W	21	1	lamentformaker00mich
/works/OL16706W	21	3	caseofsubstitute00gard
/works/OL3453397W	21	6	murdermostroyal0000plai_a4n3
/works/OL15682423W	21	4	deathoninstallme00cl
/works/OL4138538W	21	8	miracleon34thstr0000davi
/works/OL943881W	21	0	
/works/OL16733W	21	1	caseofcarelesski0000erle
/works/OL219777W	21	5	cottonpickers0000btra
/works/OL1795440W	21	6	prairiesfolks00garlrich
/works/OL2719146W	21	3	inspectorwestcri0000crea
/works/OL1198578W	21	4	greattraditionge0000leav_w0j2
/works/OL1868646W	21	3	dreamersclubbein00banguoft
/works/OL240594W	21	4	theisleofunrest00merr
/works/OL1799938W	21	4	oldkaskaskinovel00cathrich
/works/OL815448W	21	2	trafalgartale00pr
/works/OL3928283W	21	5	whenknighthoodwa00majouoft
/works/OL1517961W	21	1	bwb_P9-CSS-132
/works/OL255719W	21	2	soldierofvirgini00steviala
/works/OL5204324W	21	5	cheynemystery00crof
/works/OL2441596W	20	2	sevenbrothersnov0000kivi
/works/OL15441W	20	4	georgemacdonalda00macd
/works/OL2068287W	20	2	saintilsanto00fogaiala
/works/OL69106W	20	8	cihm_93338
/works/OL566997W	20	4	bicycleofcathayn00stocrich
/works/OL20831W	20	3	activeservice00cranuoft
/works/OL115006W	20	0	
/works/OL47908W	20	6	secretofcaves0000dixo
/works/OL96036W	20	2	socialgangstera00reevgoog
/works/OL2700548W	20	0	
/works/OL1418086W	20	1	tarzanforeignleg0000edga
/works/OL4885701W	20	1	agathawebb00greeuoft
/works/OL47815W	20	5	hardyboyssiniste0000fran
/works/OL1174832W	20	1	forbiddenterrito0000whea
/works/OL1821966W	20	1	northstar00inne
/works/OL1128009W	20	6	crusadexcelsior00hartrich
/works/OL121246W	20	4	bulletinoflloydl211921lloy
/works/OL1090082W	20	1	sixcenturiesofen00bald
/works/OL5590818W	20	5	bluewillow0000gate_v6l9
/works/OL1544982W	20	5	parisianpointsof00haleiala
/works/OL26695W	20	5	ywainknightoflio0000chre_o5c2
/works/OL2338662W	20	3	mormonprophet00doug
/works/OL1140289W	20	2	promise0000buck
/works/OL788150W	20	3	katherinemansfie0000mans_q3t3
/works/OL715607W	20	6	emancipatednovel01giss
/works/OL8445006W	20	1	pimpernelrosemar0000baro
/works/OL4882455W	20	6	cihm_74714
/works/OL3528747W	20	1	reginaldinrussia00sakirich
/works/OL1337116W	20	1	princeandbetty00grefgoog
/works/OL114610W	20	3	secretsofdoctort0000fort
/works/OL82851W	20	4	collectedstories00faul
/works/OL16312657W	20	4	homeworld0000tago
